#Drugs	Distance	Num_targets
3,6,9,12,15-Pentaoxaheptadecane	-1.6094379124341003	1
2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid	1.0	1
Monofluorophosphate ion	2.0	1
N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide	-1.6094379124341003	1
Heparin Disaccharide Iii-S	1.0	1
4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine	1.0	1
LY374571	1.0	1
9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine	1.0	1
Bis-Napthyl Beta-Ketophosphonic Acid	-2.3978952727983707	1
2'-Monophosphoadenosine-5'-Diphosphate	2.0	1
CRA_10762	1.0	1
(1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine	-1.6094379124341003	1
2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid	1.0	1
Adenosine Monotungstate	1.0	1
D-gluconhydroximo-1,5-lactam	2.0	1
MMI-175	-1.9459101490553132	1
nor-NOHA	1.0	1
Leucine Phosphonic Acid	1.0	1
Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine	-2.0794415416798357	1
2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One	1.0	1
D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate	1.0	1
3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol	1.0	1
Methylethylamine	1.0	1
6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine	-2.5649493574615367	1
5-Methoxy-1,2-Dimethyl-3-(4-Nitrophenoxymethyl)Indole-4,7-Dione	1.0	1
4-Hydroxy-1,2,5-Oxadiazole-3-Carboxylic Acid	1.0	1
5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine	1.0	1
1-Deoxy-1-Thio-Heptaethylene Glycol	-1.6094379124341003	1
12-Bromododecanoic Acid	1.0	1
(R,R)-2,3-Butanediol	1.0	1
Ethyl Oxo(Piperidin-1-Yl)Acetate	1.0	1
[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,	1.0	1
Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside	2.0	1
Carboxyatractyloside	1.0	1
2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline	1.0	1
4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide	2.0	1
Cytidine-5'-Triphosphate	2.0	1
RU90395	1.0	1
Aminomethylcyclohexane	1.0	1
2-{4-[(2s)-2-[({[(1s)-1-Carboxy-2-Phenylethyl]Amino}Carbonyl)Amino]-3-Oxo-3-(Pentylamino)Propyl]Phenoxy}Malonic Acid	1.0	1
2-Deoxy-2-Amino Glucitol-6-Phosphate	1.0	1
3,8,9,10-Tetrahydroxy-7-Hydroxymethyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione	2.0	1
3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid	-1.6094379124341003	1
Undecyl-Phosphinic Acid Butyl Ester	1.0	1
4-Guanidinobenzoic Acid	1.0	1
Thiocoumarin	1.0	1
2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine	1.0	1
Methoxy arachidonyl fluorophosphonate	1.0	1
4-[3-Oxo-3-(5,5,8,8-Tetramethyl-5,6,7,8-Tetrahydro-Naphthalen-2-Yl)-Propenyl]-Benzoic Acid	1.0	1
L-methionine (S)-S-oxide	1.0	1
12-Phenylheme	-1.9459101490553132	1
6-Hydroxy-7,8-Dihydro Purine Nucleoside	2.0	1
6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	-2.5649493574615367	1
[Cyclohexylethyl]-[[[[4-[2-Methyl-1-Imidazolyl-Butyl]Phenyl]Acetyl]-Seryl]-Lysinyl]-Amine	1.0	1
(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide	2.0	1
N-Benzylformamide	1.0	1
Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid	1.0	1
2-Hydroxyethyl Disulfide	1.0	1
(Diaminomethyl-Methyl-Amino)-Acetic Acid	1.0	1
4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine	1.0	1
Ghavamiol	2.0	1
L-Alpha-Glycerophosphorylserine	1.0	1
Carba-Nicotinamide-Adenine-Dinucleotide	1.0	1
Dinor-N(Omega)-Hydroxy-L-Arginine	1.0	1
[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid	1.0	1
4-Hydroxy-3-[(1s)-3-Oxo-1-Phenylbutyl]-2h-Chromen-2-One	1.0	1
Isopentyl Pyrophosphate	2.0	1
5'-O-(N-(L-Prolyl)-Sulfamoyl)Adenosine	10000.0	1
N-Acetylalanine	2.0	1
Indirubin-5-Sulphonate	2.0	1
Tetrazolyl Histidine	1.0	1
5-N-Acetyl-4-Amino-6-Diethylcarboxamide-4,5-Dihydro-2h-Pyran-2-Carboxylic Acid	2.0	1
2,4,6-Triaminoquinazoline	2.0	1
Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide	2.0	1
N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide	1.0	1
4-Hydroxybutan-1-Aminium	1.0	1
(4s)-5-Fluoro-L-Leucine	-3.6109179126442243	1
Fexaramine	1.0	1
Guanosine-5'-Diphosphate-Rhamnose	1.0	1
D-glucitol 6-phosphate	1.0	1
8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine	1.0	1
6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	-2.5649493574615367	1
Glutathionylspermidine Disulfide	1.0	1
SP4160	1.0	1
N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine	-1.6094379124341003	1
6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine	1.0	1
Quinonoid 7,8-Tetrahydrobiopterin	2.0	1
Hexanoyl-CoA	1.0	1
4-Dimethylamino-N-(6-Hydroxycarbamoyethyl)Benzamide-N-Hydroxy-7-(4-Dimethyla Minobenzoyl)Aminoheptanamide	1.0	1
PD173955	1.0	1
Peldesine	1.0	1
2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate	1.0	1
PD150606	1.0	1
2'-Deoxycytidine-2'-Deoxyadenosine-3',5'-Monophosphate	2.0	1
Pentaglyme	1.0	1
5-[2,3-Dichloro-4-(5-{1-[2-(2-Guanidino-4-Methyl-Pentanoylamino)-Acetyl]-Piperidin-4-Yl}-1-Methyl-1h-Pyrazol-3-Yl)-Phenoxymethyl]-Furan-2-Carboxylic Acid	1.0	1
N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine	1.0	1
4-(Hydroxymethyl)Benzamidine	1.0	1
Se-Ethyl-Isoselenourea	-2.772588722239781	1
Alpha,Beta-Methyleneadenosine-5'-Triphosphate	2.0	1
[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala	-1.6094379124341003	1
N-Alpha-Acetyl-3,5-Diiodotyrosylglycine	1.0	1
Oseltamivir acid	2.0	1
AL7182	2.0	1
1-Amino-6-Cyclohex-3-Enylmethyloxypurine	1.0	1
2-Deoxy-Glucose-6-Phosphate	2.0	1
Adenosine Phosphonoacetic Acid	1.0	1
N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide	2.0	1
Balanol Analog 1	1.0	1
FR117016	2.0	1
Sp7343-Sp7964	1.0	1
2-(Oxalyl-Amino)-Benzoic Acid	1.0	1
Aminophosphonic Acid-Guanylate Ester	1.0	1
Homoserine Lactone	1.0	1
1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide	1.0	1
N-[O-Phosphono-Pyridoxyl]-Isoleucine	1.0	1
9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid	2.0	1
Fumagillin	1.0	1
Nitrosoethane	1.0	1
N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide	1.0	1
{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)	1.0	1
L-[(N-Hydroxyamino)Carbonyl]Phenylalanine	2.0	1
Filaminast	2.0	1
Adenosine-5'-Diphosphate-2',3'-Vanadate	1.0	1
Novo Nordisk a/S Compound	1.0	1
(1R,2S)-2-Phenylcyclopropanaminium	1.0	1
4-Deoxy-Alpha-D-Glucose	1.0	1
1-Methylimidazole	1.0	1
(4ar,6s,8ar)-11-[8-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Octyl]-6-Hydroxy-3-Methoxy-5,6,9,10-Tetrahydro-4ah-[1]Benzofuro[3a,3,2-Ef][2]Benzazepin-11-Ium	-1.6094379124341003	1
2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol	-2.0794415416798357	1
2-Deoxy-2-Aminogalactose	2.0	1
2,8-bis[oxido(oxo)vanadio]-1,1,1,3,5,5,7,7,9,9,9-undecaoxopentavanadoxane-2,8-diium	1.0	1
5'-O-(N-(L-Cysteinyl)-Sulfamoyl)Adenosine	10000.0	1
3-Methylphenylalanine	-2.3978952727983707	1
S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine	1.0	1
NU1025	1.0	1
Glycocholic acid	2.0	1
6-Aminohexyl-Uridine-C1,5'-Diphosphate	1.0	1
6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	-2.5649493574615367	1
2,3,-Dihydroxybenzoylserine	1.0	1
Sorbinil	2.0	1
3'-Uridinemonophosphate	2.0	1
Compound 18	1.0	1
7-Methyl-Guanosine-5'-Triphosphate	1.0	1
C-(1-Hydrogyl-Beta-D-Glucopyranosyl) Formamide	2.0	1
Alpha-D-Glucopyranosyl-2-Carboxylic Acid Amide	2.0	1
4-Oxo-2-Phenylmethanesulfonyl-Octahydro-Pyrrolo[1,2-a]Pyrazine-6-Carboxylic Acid [1-(N-Hydroxycarbamimidoyl)-Piperidin-4-Ylmethyl]-Amide	1.0	1
N-Butyl-N'-Hydroxyguanidine	-2.3978952727983707	1
7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester	2.0	1
4-Methylthio-Alpha-D-Mannose	1.0	1
Ethylmercurithiosalicylic acid	1.0	1
2-Amino-3-Oxo-4-Sulfo-Butyric Acid	2.0	1
CD564	1.0	1
RPR131247	1.0	1
Uridine	1.0	1
S-(Methylmercury)-L-Cysteine	2.0	1
Glycocyamine	1.0	1
1-3 Sugar Ring of Pentamannosyl 6-Phosphate	1.0	1
Indolylpropionic Acid	2.0	1
4-Methylumbelliferyl Chitobiose	1.0	1
S-Mercaptocysteine	1.0	1
RU79072	1.0	1
5-Mercapto-2-Nitro-Benzoic Acid	1.0	1
(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid	1.0	1
1,3-Propandiol	1.0	1
2,5-Anhydroglucitol-1,6-Biphosphate	1.0	1
Dodecane-Trimethylamine	1.0	1
4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate	1.0	1
N-[4-(2-{2-[3-(2-Bromo-Acetylamino)-Propionylamino]-3-Hydroxy-Propionylamino}-Ethyl)-Phenyl]-Oxalamic Acid	1.0	1
9-Deazainosine	1.0	1
5-Hydroxymethylene-6-Hydrofolic Acid	1.0	1
3-Phenyl-1,2-Propandiol	1.0	1
Uracil arabinose-3'-phosphate	2.0	1
Diethylphosphono Group	0.0	1
(2s,4r)-1-Acetyl-N-[(1s)-4-[(Aminoiminomethyl)Amino]-1-(2-Benzothiazolylcarbonyl)Butyl]-4-Hydroxy-2-Pyrrolidinecarboxamide	1.0	1
2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone	1.0	1
Iodo-Willardiine	1.0	1
1-Azepan-1-Yl-2-Phenyl-2-(4-Thioxo-1,4-Dihydro-Pyrazolo[3,4-D]Pyrimidin-5-Yl)Ethanone Adduct	-1.3862943611198906	1
Canaline	1.0	1
Para-Bromobenzyl Alcohol	2.0	1
Methylphosphonic Acid Ester Group	-1.6094379124341003	1
7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid	1.0	1
4-(Acetylamino)-3-[(Aminoacetyl)Amino]Benzoic Acid	2.0	1
FR236913	2.0	1
Dihydrogenphosphate	1.0	1
IDD552	2.0	1
Alpha-D-Glucose 1,6-Bisphosphate	1.0	1
O4-Sulfonylgalactose	1.0	1
3,4-Dihydro-2h-Pyrrolium-5-Carboxylate	1.0	1
4-(1,3-Benzodioxol-5-Yl)-5-(5-Ethyl-2,4-Dihydroxyphenyl)-2h-Pyrazole-3-Carboxylic Acid	1.0	1
alpha-D-glucose-1-phosphate	2.0	1
L-thioproline	1.0	1
{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol	1.0	1
(1-Tert-Butyl-5-Hydroxy-1h-Pyrazol-4-Yl)-(6-Methanesulfonyl-4'-Methoxy-2-Methyl-Biphenyl-3-Yl)-Methanone	2.0	1
Domoic Acid	2.0	1
N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline	-2.3978952727983707	1
Guanosine	1.0	1
Soraphen A	2.0	1
Calyculin A	1.0	1
4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide	2.0	1
Dansylamide	2.0	1
3''-(Beta-Chloroethyl)-2'',4''-Dioxo-3, 5''-Spiro-Oxazolidino-4-Deacetoxy-Vinblastine	-3.4965075614664802	1
3-Butylthiolane 1-Oxide	2.0	1
Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone	1.0	1
1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One	1.0	1
CRA_1802	1.0	1
Arotinoid acid	1.0	1
3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid	2.0	1
Beta-Cyclohexyl-Alanine	2.0	1
2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	1.0	1
FKB-001	1.0	1
4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose	2.0	1
6-Hydroxyuridine-5'-Phosphate	1.0	1
D-Methionine	1.0	1
Sulfamic Acid 2,3-O-(1-Methylethylidene)-4,5-O-Sulfonyl-Beta-Fructopyranose Ester	2.0	1
3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol	1.0	1
5-{[(2-Amino-9h-Purin-6-Yl)Oxy]Methyl}-2-Pyrrolidinone	1.0	1
3'-Phosphate-Adenosine-5'-Phosphate Sulfate	1.0	1
RU78783	1.0	1
2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine	-2.772588722239781	1
N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide	1.0	1
Zardaverine	-2.0794415416798357	1
2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	1.0	1
(4R)-limonene 1??2??epoxide	3.0	1
Piretanide	2.0	1
K201	1.0	1
Coa-S-Acetyl Tryptamine	2.0	1
(R)-Bicalutamide	1.0	1
5'-Deoxy-5'-(Methylthio)-Tubercidin	1.0	1
Diglyme	1.0	1
4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid	1.0	1
Heptanoic Acid	1.0	1
Inositol 1,3-Bisphosphate	2.0	1
N-(4-Aminobutanoyl)-S-(4-Methoxybenzyl)-L-Cysteinylglycine	1.0	1
2-Thiomethyl-3-Phenylpropanoic Acid	1.0	1
(5-Chloropyrazolo[1,5-a]Pyrimidin-7-Yl)-(4-Methanesulfonylphenyl)Amine	1.0	1
8,9,10-Trihydroxy-7-Hydroxymethyl-2-Thioxo-6-Oxa-1,3-Diaza-Spiro[4.5]Decan-4-One	2.0	1
Fluoro-Willardiine	1.0	1
N-Ethylmaleimide	10000.0	1
4-(5-Bromo-2-Oxo-2h-Indol-3-Ylazo)-Benzenesulfonamide	1.0	1
4-(4-Chlorophenyl)Imidazole	1.0	1
PNU177836	1.0	1
N1,N14-Bis((S-Methyl)Isothioureido)Tetradecane	-2.772588722239781	1
4-[3-Methylsulfanylanilino]-6,7-Dimethoxyquinazoline	1.0	1
N-(2-Thienylmethyl)-2,5-Thiophenedisulfonamide	2.0	1
Imino-Tryptophan	1.0	1
CRA_10972	1.0	1
S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea	-2.3978952727983707	1
2-(Thiomethylene)-4-Methylpentanoic Acid	1.0	1
3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-5-Yl]Hexyl]-Phenanthridinium	-1.6094379124341003	1
Arsanilic acid	1.0	1
5-fluoro-beta-L-gulosyl fluoride	2.0	1
Phenylalanine-N-Sulfonamide	2.0	1
6-Hydroxy-1,6-Dihydro Purine Nucleoside	2.0	1
CRA_1801	1.0	1
4-(2,5-Dichloro-Thiophen-3-Yl)-Pyrimidin-2-Ylamine	1.0	1
5-Beta-D-Ribofuranosylnicotinamide Adenine Dinucleotide	2.0	1
Ulapualide A	1.0	1
2-Methyl-3-(2-Aminothiazolo)Propanal	1.0	1
Phosphoglycolohydroxamic Acid	1.0	1
1h-Benoximidazole-2-Carboxylic Acid	1.0	1
S-Octylglutathione	1.0	1
1,8-Di-Hydroxy-4-Nitro-Anthraquinone	1.0	1
4-(Aminosulfonyl)-N-[(2,5-Difluorophenyl)Methyl]-Benzamide	2.0	1
Nitrilotriacetic Acid	1.0	1
5-Phosphoarabinonic Acid	1.0	1
1-(5-Tert-Butyl-2-P-Tolyl-2h-Pyrazol-3-Yl)-3-[4-(2-Morpholin-4-Yl-Ethoxy)-Naphthalen-1-Yl]-Urea	1.0	1
7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide	-2.5649493574615367	1
6-Carboxymethyluracil	1.0	1
Dazoxiben	1.0	1
4-Piperidino-Piperidine	1.0	1
2-Aminobenzyl alcohol	1.0	1
Sri-9662	1.0	1
(R)-N-(1-Methyl-Hexyl)-Formamide	2.0	1
3-Decyl-2,5-Dioxo-4-Hydroxy-3-Pyrroline	1.0	1
7-Nitroindazole-2-Carboxamidine	-2.772588722239781	1
4-{2,4-Bis[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid	2.0	1
Selenazole-4-Carboxyamide-Adenine Dinucleotide	1.0	1
2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone	1.0	1
3-Methoxybenzamide	1.0	1
PASBN	1.0	1
Crc200 (Chiron-Behring)	1.0	1
6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide	-2.5649493574615367	1
IC261	1.0	1
Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine	-2.0794415416798357	1
Glycolic acid	1.0	1
N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide	1.0	1
2-(Sec-Butyl)Thiazole	3.0	1
Ethylaminobenzylmethylcarbonyl Group	1.0	1
8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine	1.0	1
Tetramethylammonium Ion	1.0	1
N-Aminoethylmorpholine	1.0	1
Ribose-1-Phosphate	1.0	1
2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid	1.0	1
Thymidine-5'- Diphosphate	1.0	1
RU82129	1.0	1
N-Acetyl-D-Allosamine	1.0	1
2-Chlorophenol	1.0	1
PAS219	1.0	1
5-Bromo-N-(2,3-Dihydroxypropoxy)-3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)Amino]Benzamide	1.0	1
(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid	1.0	1
5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid	-3.367295829986474	1
2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium	1.0	1
Mant-Adp	1.0	1
[3-(1,3,2-Dioxaborolan-2-Yloxy)Propyl]Guanidine	1.0	1
S-P-Nitrobenzyloxycarbonylglutathione	-1.0986122886681098	1
3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid	1.0	1
2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole	2.0	1
[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid	1.0	1
8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine	1.0	1
2',3'-Dideoxythymidine-5'-Monophosphate	2.0	1
3h-Pyrazolo[4,3-D]Pyrimidin-7-Ol	1.0	1
{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid	1.0	1
1-(2-Deoxy-2-Fluoro-3-O-Phosphono-Beta-L-Ribofuranosyl)Pyrimidine-2,4(1h,3h)-Dione	2.0	1
D-Myo-Inositol-1,4-Bisphosphate	1.0	1
(S)-Hmg-Coa	2.0	1
CRA_10433	1.0	1
Propyl alcohol	1.0	1
Sinapoyl Coenzyme A	1.0	1
2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione	1.0	1
Alpha-Fluoro-Carboxymethyldethia Coenzyme a Complex	1.0	1
1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	-2.0794415416798357	1
1-Beta-Ribofuranosyl-1,3-Diazepinone	1.0	1
U-Pi-a-Pi	2.0	1
6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid	1.0	1
Cu-Cyclam	1.0	1
3-Oxiran-2ylalanine	1.0	1
3r-Hydroxydecanoyl-Coa	1.0	1
beta-L-methyl-fucose	1.0	1
Phosphoric Acid Mono-[3-Fluoro-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahyro-Furan-2-Ylmethyl] Ester	2.0	1
D-Cysteine	2.0	1
2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide	1.0	1
Duvoglustat	2.0	1
2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid	1.0	1
Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone	1.0	1
(1'R,2'S)-9-(2-Hydroxy-3'-Keto-Cyclopenten-1-yl)Adenine	1.0	1
DPI59	1.0	1
N-Acetyl-N'-Beta-D-Glucopyranosyl Urea	2.0	1
FR233623	2.0	1
AL7099A	2.0	1
dATP	1.0	1
Diphthamide	1.0	1
D-Tryptophan	1.0	1
Phosphoric Acid Mono-[3-Amino-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahydro-Furan-2-Ylmethyl] Ester	2.0	1
(S)-2-Amino-3-(1,3,5,7-Pentahydro-2,4-Dioxo-Cyclopenta[E]Pyrimidin-1-Yl) Proionic Acid	1.0	1
1-Amino-1-Carbonyl Pentane	1.0	1
4-Fluorobenzylamine	1.0	1
S-4-Nitrobutyryl-Coa	1.0	1
2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Benzothiazole	2.0	1
RWJ-51084	1.0	1
(2s)-Pyrrolidin-2-Ylmethylamine	1.0	1
Phenol	1.0	1
(6R)-Folinic acid	1.0	1
5-[1-(Acetylamino)-3-Methylbutyl]-2,5-Anhydro-3,4-Dideoxy-4-(Methoxycarbonyl)Pentonic Acid	2.0	1
Al-6619, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Hydroxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]	2.0	1
1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine	1.0	1
RU82197	1.0	1
2,6-Difluorobenzenesulfonamide	2.0	1
3'-Oxo-Adenosine	1.0	1
4-[(10s,14s,18s)-18-(2-Amino-2-Oxoethyl)-14-(1-Naphthylmethyl)-8,17,20-Trioxo-7,16,19-Triazaspiro[5.14]Icos-11-En-10-Yl]Benzylphosphonic Acid	1.0	1
alpha-maltotriose	1.0	1
Dodecyl-Alpha-D-Maltoside	1.0	1
P1-(5'-Adenosyl)P5-(5'-Thymidyl)Pentaphosphate	2.0	1
beta-L-fucose	-1.6094379124341003	1
C-(1-Azido-Alpha-D-Glucopyranosyl) Formamide	2.0	1
5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide	2.0	1
3-Phosphono-D-alanine	2.0	1
1-Methyl-3-Oxo-1,3-Dihydro-Benzo[C]Isothiazole-5-Sulfonic Acid Amide	2.0	1
Phenylphosphate	1.0	1
N5-Iminoethyl-L-Ornithine	-2.772588722239781	1
RU78300	1.0	1
4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide	1.0	1
3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide	1.0	1
